SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
565,0,39.8,48,35,4,5,30,1,3,4,4363.71
567,0,33,44,33,0,3,24,1,5,4,8889.46
568,0,45.2,47,0,2,2,22,1,6,4,16985.73
569,0,33.1,42,16,1,8,12,1,2,4,11052.18
572,1,36.2,40,20,5,8,16,1,5,4,15829.26
574,0,36.1,40,14,2,3,5,2,2,4,11995.04
575,0,60.9,48,29,6,5,4,1,5,4,11888.26
576,0,41.5,39,12,3,7,24,2,2,4,9083.2
577,0,65.7,33,28,6,5,11,1,1,4,5440.07
579,0,20.4,45,5,5,1,5,1,3,4,6551.2
581,0,23.6,38,36,0,5,19,1,5,4,7453.49
582,0,42.9,38,62,2,2,15,1,2,4,7556.67
583,1,73.6,28,11,3,9,5,1,1,4,10401.93
584,0,38.5,46,10,6,5,11,1,5,4,18069.16
585,1,48.1,42,56,4,8,22,1,5,4,14956.82
586,0,54.4,31,9,5,7,19,2,2,4,12679.01
589,0,20.8,26,21,2,9,18,1,2,4,6545.6
592,0,48.1,44,6,1,2,7,2,1,4,10323.78
593,0,45.9,40,6,2,7,16,2,5,4,14248.81
594,1,49,48,26,0,8,25,1,5,4,34201.65
595,0,17.2,31,33,6,1,27,1,1,4,5241.47
597,1,42.3,39,47,0,2,13,1,2,4,42696.49
598,1,77.9,33,21,2,8,6,1,6,4,30024.56
599,1,74.8,36,31,6,8,10,1,2,4,22607.75
600,1,58.5,40,26,1,6,18,1,3,4,13227.71
601,0,28.6,33,40,1,7,1,1,5,4,5914.81
603,0,47.5,42,70,1,3,11,1,1,4,3777.37
604,1,61.1,27,10,4,2,17,1,2,4,18893.64
605,1,77.6,41,14,1,2,21,1,1,4,14735.34
606,0,35.3,31,9,6,3,30,1,5,4,11307.57
608,0,54.6,38,16,4,4,26,1,7,4,2948.14
609,1,15.3,39,14,4,7,25,1,2,4,17034.68
610,0,55,41,9,6,3,30,1,6,4,14045.96
611,0,46.4,45,9,6,3,30,2,5,4,20136.11
612,0,22.9,44,23,6,4,14,1,3,4,6267.28
614,0,67,42,7,5,2,25,1,5,4,6946.73
615,1,67.7,26,15,1,8,5,1,2,4,25564.24
617,0,42.5,32,16,0,1,14,1,2,4,12392.62
618,0,42.3,28,28,4,4,5,1,3,4,6356.37
619,0,73.2,48,40,1,3,11,1,3,4,3767.51
620,0,49.1,44,0,5,8,2,1,5,4,21363.04
621,1,41.9,34,15,5,8,9,1,6,4,40265.93
624,0,37.8,28,28,4,4,26,1,2,4,11128.45
625,1,75.7,46,10,6,7,13,1,5,4,37625.21
626,0,29.6,43,10,5,2,18,2,1,4,5020.48
627,1,66.3,34,41,4,6,28,1,5,4,13020.02
628,0,50.7,24,20,5,3,8,1,6,4,12601.01
629,0,58.2,38,29,5,3,8,1,1,4,3692.78
631,0,79.7,36,7,1,6,25,1,5,4,11405.13
632,0,49.9,44,58,2,3,12,3,2,4,12612.41
633,0,78.8,25,54,2,3,26,1,5,4,7582.35
634,0,75.6,28,62,1,4,16,1,2,4,8882.52
635,0,55.1,37,19,3,7,31,1,3,4,6152.33
637,0,76.2,31,30,6,1,27,1,3,4,7835.91
640,0,28.1,43,5,1,7,29,1,2,4,10482.62
641,1,22.3,44,57,2,2,8,1,2,4,15710.1
642,0,56.8,26,5,6,6,30,1,7,4,4036.25
646,0,50.9,44,50,4,2,3,1,1,4,7096.83
647,0,23.5,29,1,0,0,17,3,2,4,17038.15
648,0,14.9,36,11,4,4,19,1,7,4,1980.34
649,1,62.7,41,30,1,8,26,1,1,4,8593.12
650,0,45.8,28,28,5,3,1,1,5,4,9893.57
652,1,15,42,9,0,2,13,1,5,4,25108.55
653,0,20.6,47,17,1,2,21,1,5,4,5864.83
654,0,47.8,29,5,4,4,5,1,5,4,14651.3
655,0,82,41,39,5,7,19,1,5,4,8028.55
657,1,32.6,28,10,4,9,6,2,1,4,11596.61
658,0,36.9,39,31,2,4,31,1,5,4,5926.07
659,0,58.9,39,13,6,7,20,1,1,4,6073.9
660,0,37.5,24,19,0,2,27,1,2,4,16942.73
661,0,61.6,30,30,5,3,22,1,7,4,1587.71
663,0,14.8,27,0,2,4,3,2,5,4,10030.6
664,0,83.6,40,37,2,8,20,1,1,4,5554.96
666,0,47,44,3,0,6,17,1,7,4,6510.56
667,0,29.6,32,19,0,0,31,1,2,4,10144.52
668,0,50.9,36,10,0,8,4,2,5,4,10858.39
672,0,55,44,31,5,8,2,1,2,4,6589.35
674,0,41.6,34,16,0,8,18,1,2,4,21166.16
675,0,76.8,38,3,0,5,12,1,2,4,15513.51
676,0,19.1,48,13,0,4,8,1,5,4,8832.17
677,0,72.2,31,47,1,7,8,1,5,4,4790.7
678,0,17.6,24,39,4,7,11,1,6,4,6763.84
679,0,43.3,30,17,1,6,25,1,1,4,4706.42
680,1,28.8,27,14,0,1,7,2,1,4,15172.57
681,1,66.6,41,21,0,1,7,1,5,4,30925.15
682,1,44.6,27,47,3,7,24,1,2,4,18282.38
684,1,57.9,48,52,3,2,16,1,2,4,15172.27
685,0,15,38,28,1,1,15,1,6,4,6889.86
688,0,53.6,46,48,1,7,22,1,5,4,5475.62
689,1,22.6,37,17,0,3,10,1,5,4,20843.48
690,0,79.9,24,52,6,2,5,2,1,4,7739.02
691,0,60.6,44,5,5,2,11,2,1,4,9753.38
692,1,60.5,40,10,4,0,28,2,1,4,16807.99
693,1,48.5,39,7,0,2,13,2,1,4,33068.03
696,1,78,25,17,2,8,13,1,6,4,18389
697,0,42.7,44,23,2,2,22,1,3,4,5230.61
698,1,46.1,41,15,1,6,4,1,7,4,9114.71
699,0,32,32,30,5,4,13,2,5,4,5654.95
702,0,43.3,40,22,3,6,20,1,7,4,3139.83
703,1,37.1,40,33,1,9,3,1,2,4,17618.5
704,1,82.8,41,23,2,1,23,1,7,4,6693.13
708,1,56.6,41,17,5,7,26,1,1,4,9539.26
709,0,21,42,12,0,5,5,1,2,4,10774.7
712,1,25.5,39,20,0,1,21,1,2,4,23444.39
715,1,39.8,36,2,5,6,1,1,6,4,38103.9
716,0,33.9,35,0,0,8,25,1,2,4,30303.69
717,1,37.6,40,34,0,1,28,1,2,4,26260.53
718,0,70.7,42,44,2,5,28,1,3,4,3710.48
719,0,37.2,25,14,2,7,9,2,1,4,4561
720,1,64.7,27,20,6,5,4,2,3,4,20856.78
721,0,67.5,40,1,3,2,30,2,2,4,16971.87
722,1,37.7,40,39,0,9,23,1,5,4,22841.81
723,0,41.8,40,25,1,6,4,1,1,4,6622.46
726,0,30.2,38,4,4,6,7,1,3,4,6022.17
728,0,65,45,28,6,5,11,1,3,4,8597.11
730,0,41.9,42,45,0,7,7,1,2,4,11152.89
731,0,38.2,36,20,5,8,23,1,5,4,9918.87
733,0,60.1,39,2,4,7,25,1,7,4,4889.56
735,0,62.3,41,3,5,4,13,1,3,4,8841.41
736,0,52.8,42,22,0,4,8,2,6,4,17733.49
737,0,58.9,46,38,3,4,25,1,2,4,6745.19
738,1,73.8,31,28,3,7,10,1,5,4,20213.32
742,0,70.4,41,13,2,8,6,1,5,4,6050.72
744,0,36.6,42,20,0,9,2,3,5,4,9596.52
745,1,22.1,27,36,3,4,18,1,2,4,14768.8
746,1,62.4,44,45,2,6,5,1,7,4,7086.29
748,0,57.8,42,32,3,7,3,2,5,4,8026.46
752,1,35.1,26,20,6,9,1,1,7,4,11559.49
754,0,73.8,38,31,3,1,24,1,5,4,7936.48
755,0,30.4,43,13,4,9,6,1,5,4,6939.05
756,1,83.4,44,10,1,5,6,1,1,4,20291.93
757,1,52.1,36,3,3,6,13,1,1,4,16376.6
758,0,28.9,44,23,6,5,4,2,5,4,10052.97
759,1,35.2,44,2,2,7,16,1,7,4,9771.04
762,0,37.2,32,21,4,6,28,1,1,4,3934.97
765,0,13.1,34,11,4,4,12,1,7,4,2731.99
766,0,81.3,36,21,0,5,5,1,2,4,14193.26
768,0,35.5,35,27,5,3,29,1,7,4,3142.09
770,0,65.9,38,17,0,7,21,2,2,4,9817.93
775,0,40.6,38,48,3,9,19,1,5,4,6423.14
776,0,51.7,32,40,0,2,6,1,3,4,5753.07
777,0,34.8,38,53,2,10,15,1,2,4,10171.33
778,0,32.5,32,18,1,9,3,3,5,4,5883.51
779,1,29.7,35,66,1,10,21,1,2,4,16562.46
780,0,46.6,43,6,6,2,5,1,1,4,9868.5
781,0,43.7,24,20,6,7,20,1,7,4,5119.15
782,1,59.4,35,22,6,6,16,1,2,4,35705.26
783,0,63.7,36,0,6,6,2,1,2,4,27463.46
785,1,66.7,37,21,2,4,10,2,6,4,17633.17
786,0,78.2,35,11,1,4,9,1,3,4,3855.11
790,0,41.2,33,47,2,4,3,1,2,4,8519.47
791,0,63.6,47,58,6,8,3,1,2,4,13606.38
792,0,40.7,31,0,0,7,28,2,2,4,33649.32
794,1,16.6,45,28,6,8,10,1,7,4,7959.34
795,0,70.2,36,6,0,0,24,1,7,4,3973.42
796,0,18.1,27,19,2,8,20,1,5,4,5373.42
798,0,52.1,42,13,6,6,2,1,5,4,9963.44
799,1,15.4,30,26,6,6,23,1,6,4,26055.03
800,1,50,34,19,5,1,12,1,7,4,8344.56
801,0,38,38,15,0,4,29,1,5,4,10061.3
802,0,27.4,36,16,6,1,13,1,6,4,11793.06
803,0,52.4,43,14,1,6,18,1,1,4,4217.53
804,0,51.3,40,47,2,5,7,1,1,4,5905.86
805,0,22,33,44,3,3,13,1,5,4,5236.1
806,0,44.8,38,3,0,7,14,2,1,4,10728.97
809,0,56.4,31,22,4,4,26,1,1,4,3520.2
810,0,37.7,31,35,3,4,4,1,2,1,4336.33
811,1,39.8,42,9,3,2,2,1,2,1,14213.52
812,0,45.4,24,56,0,8,11,1,3,1,6628.48
813,0,54,42,10,6,0,16,1,4,1,10844.32
814,0,70.9,34,2,2,0,12,1,5,1,4830.03
815,0,53.2,43,9,1,0,11,1,5,1,4369.36
816,1,63.4,36,41,1,8,5,1,6,1,10604.73
817,0,52.2,40,43,1,8,5,1,2,1,3684.78
818,0,45.5,36,34,6,3,2,1,7,1,7209.16
819,1,40,44,36,2,10,1,1,5,1,8387.57
820,1,36.2,43,50,6,9,8,1,2,1,15880.03
821,1,38.4,25,13,3,3,6,1,2,1,12072.76
822,0,26.6,42,6,1,1,22,2,2,1,4954.91
823,0,48.3,46,3,0,1,7,2,5,1,7944.24
824,0,82.4,44,5,5,0,1,1,5,1,7104.91
825,1,24.5,43,11,3,4,11,1,6,1,14162.38
826,0,47.9,41,15,1,0,4,1,3,1,4356.81
827,0,30.7,36,14,5,2,4,1,4,1,3943.11
828,0,53.2,38,26,2,1,9,1,4,1,5922.38
829,0,30.2,24,6,3,0,6,1,4,1,5442.53
831,0,50.1,36,29,0,0,17,1,5,1,6939.21
832,0,33.8,42,22,6,2,19,1,4,1,5763.6
834,0,23.9,33,12,4,3,14,1,7,1,4955.44
835,0,44.7,26,38,4,2,17,1,7,1,6849.01
836,0,33.5,35,37,2,1,23,1,6,1,7403.77
838,0,17,35,54,5,0,22,1,5,1,2123.92
839,0,41.7,34,14,0,2,13,1,4,1,11721.62
840,0,82.2,41,61,0,4,8,1,2,1,7540.4
842,0,61.7,32,4,3,1,24,1,7,1,6252
844,1,51.4,41,27,6,4,7,1,3,1,22366.32
845,0,65.9,34,26,3,1,10,3,2,1,6107.88
846,0,50.9,38,6,4,1,11,1,3,1,8673
847,0,64,31,28,3,9,12,1,2,1,5031.78
848,0,44.2,43,34,0,8,4,1,4,1,10328.91
849,0,77.6,42,22,5,3,22,1,3,1,5594.67
850,0,65.2,43,19,5,3,15,2,2,1,3677.24
851,0,68.7,41,45,6,9,1,1,5,1,5707.13
852,1,52.1,32,32,1,0,4,2,2,1,9687.99
853,1,35.4,32,28,3,2,23,1,5,1,11394.89
855,0,82.7,41,23,6,2,5,1,3,1,7960.51
856,1,62.2,43,28,0,1,14,1,4,1,21131.15
859,0,31.1,40,3,6,6,23,1,3,1,9320.14
860,0,59.5,42,24,1,6,18,1,6,1,4144.03
861,0,33.5,40,24,4,7,18,1,3,1,3773.49
862,0,39.3,33,11,6,8,3,2,2,1,8786.09
864,0,82.3,32,27,1,1,29,2,5,1,4380.12
865,0,81.9,32,20,3,6,20,1,4,1,5315.22
866,0,33.6,32,62,5,2,18,1,5,1,4354.31
867,1,15.9,31,9,5,6,1,2,2,1,11178.86
868,1,69,35,19,2,1,2,1,2,1,14548.9
869,0,44.2,38,65,6,7,13,1,3,1,9345.17
870,0,17.2,48,25,6,2,26,1,4,1,5063.62
871,0,14.1,34,3,0,0,3,2,2,1,9933.02
872,0,28.1,40,25,6,1,13,2,5,1,3659.86
873,0,13.9,42,27,2,1,16,1,2,1,3461.5
874,1,54.3,47,4,0,1,7,1,3,1,34876.72
875,1,35.5,28,30,6,4,14,2,5,1,10976.14
876,0,47.9,38,46,2,1,9,2,5,1,2870.83
877,0,43.9,42,44,0,2,20,1,4,1,6793.45
878,0,55.8,26,7,4,2,10,2,3,1,4978.04
879,0,17.9,42,10,1,4,2,1,4,1,4073.67
880,0,26.5,42,10,0,0,31,1,5,1,4916.06
881,1,22.9,28,39,5,0,8,1,5,1,6512.25
882,1,22,45,9,0,1,14,1,5,1,13572.04
883,0,82,36,25,2,1,2,1,2,1,5133.63
884,0,23,36,7,0,0,17,1,3,1,7559.11
885,0,48,33,29,5,9,14,2,4,1,6690.21
886,0,61.3,39,1,3,4,18,3,3,1,6675.7
887,0,54.6,34,1,0,0,3,2,6,1,22206.73
888,1,16.7,24,10,4,3,28,3,5,1,8101.6
889,0,53.8,34,33,3,2,9,1,5,1,4184.19
890,0,58.5,35,19,6,3,2,2,2,1,5623.39
891,0,43.2,42,1,6,3,30,2,2,1,18708.18
892,0,80.8,38,35,4,8,8,1,4,1,5414.93
893,1,13.2,33,1,5,3,22,2,5,1,13414.59
894,1,28.6,44,57,1,0,4,1,2,1,10545.95
895,1,17.8,48,23,0,0,17,1,4,1,12724.66
896,0,56.6,39,8,0,4,29,2,2,1,7209.3
897,0,31.3,28,4,0,0,17,1,7,1,10101.75
898,0,35.4,40,28,5,1,12,1,5,1,4768.39
899,0,44.8,38,37,3,2,23,1,7,1,7195.06
900,0,72.3,39,53,3,0,20,1,4,1,3397.33
901,0,43.1,33,39,6,8,3,1,4,1,10674.35
902,1,33,38,22,6,2,26,1,6,1,18130.61
903,1,34.8,29,10,0,4,15,1,2,1,18355.63
904,0,50.9,36,14,4,1,18,4,2,1,4405.81
905,1,60.3,41,16,5,5,3,1,5,1,7362.3
906,0,73.9,36,47,4,2,10,1,2,1,5205.19
907,1,26.6,42,13,4,5,30,1,4,1,10076.62
908,1,58.2,41,49,3,7,31,1,2,1,12902.02
910,0,42.8,32,17,1,5,6,1,5,1,5193.54
911,0,69.3,42,40,6,3,30,1,5,1,3911.32
912,0,39.3,24,14,2,1,16,1,3,1,6552.29
913,0,69.4,27,22,1,0,4,3,5,1,2554.22
914,0,64.5,30,28,3,5,22,1,2,1,4899.3
915,0,46.3,42,17,3,5,8,1,3,1,6753.58
916,0,69.3,45,15,4,3,14,2,5,1,5190.36
917,0,81.1,39,16,0,7,28,1,3,1,8233.75
918,1,47.6,32,14,2,4,3,1,2,1,18553.49
919,1,18.5,43,18,0,1,21,1,3,1,13499.8
920,1,70.8,44,1,5,2,11,2,7,1,21763.37
921,0,42.3,47,18,0,7,14,1,6,1,8265.68
922,1,19.8,44,12,1,5,6,2,2,1,12058.26
923,0,50.1,40,26,3,3,20,1,6,1,4978.76
924,0,77.7,34,26,6,6,2,1,2,1,5848.89
926,0,53.1,41,7,4,6,21,1,2,1,5165.56
927,0,30,34,19,4,5,23,1,7,1,4517.25
929,0,46.6,35,15,3,3,20,1,6,1,8650.35
930,0,29.1,41,8,4,8,15,2,2,1,4809.28
931,0,26.4,25,8,4,0,7,1,5,1,3399.76
932,0,53.3,33,26,4,0,7,1,7,1,4211.53
933,0,33.1,36,7,3,1,10,4,5,1,4116.44
934,0,35.6,42,33,6,8,3,1,7,1,10089
935,0,25.3,42,34,0,8,4,1,6,1,6459.21
936,1,33.6,33,20,4,2,31,1,6,1,19676.59
939,0,45.5,44,37,1,1,1,1,5,1,5873.65
940,0,32,38,43,4,5,2,1,6,1,4697.86
941,1,58.8,45,28,1,7,1,1,3,1,9449.27
943,1,21.7,32,21,1,2,14,2,7,1,10036.54
944,1,56.9,44,10,5,2,11,1,7,1,14978.02
945,0,35.3,34,43,4,6,28,1,6,1,4838.87
946,0,38.5,40,36,0,9,30,1,4,1,6060.87
947,0,19.5,26,39,2,0,19,2,4,1,3597.14
948,0,68.1,44,48,5,10,11,1,3,1,3522.97
949,1,45,38,38,1,3,18,1,5,1,12354.02
950,0,34.8,30,32,0,0,24,1,6,1,10546.52
951,0,52.2,37,3,2,7,30,2,3,1,6696.08
952,1,68.5,27,26,1,1,1,1,7,1,15036.1
953,0,74,27,6,3,2,23,1,5,1,5985.59
954,0,40.7,37,29,5,0,1,3,5,1,4741.83
955,0,56.7,32,23,3,2,16,2,7,1,6475.99
956,0,78.2,47,5,3,1,10,4,5,1,6000.8
957,0,30.1,37,23,5,5,17,1,2,1,3521.91
958,0,58.9,43,38,5,8,23,1,5,1,4002.47
959,0,68.7,34,19,6,6,9,1,6,1,10599.42
960,0,60.3,41,12,0,4,15,1,6,1,11930.96
961,1,22.8,38,22,6,0,2,1,3,1,13135.61
962,0,60.2,45,27,2,1,16,1,3,1,6385.52
963,0,28.1,36,14,0,1,7,2,5,1,4526.09
964,0,18.3,34,2,1,1,8,1,4,1,6826.35
965,0,38.2,43,39,1,0,11,2,3,1,3873.66
966,0,73.5,25,27,5,8,30,3,2,1,5279.82
967,1,65.2,25,2,5,2,4,1,7,1,26709.64
968,0,27.7,29,2,1,1,29,1,6,1,7722.02
969,0,33.1,32,20,5,2,18,1,5,1,2986.16
970,0,40.7,32,7,2,8,27,1,7,1,10686.92
971,0,35.8,40,43,1,2,21,1,3,1,3916.76
972,1,64,39,9,6,2,5,1,5,1,12670.03
973,0,15.2,40,41,3,5,29,1,3,1,3789.53
974,0,47.5,38,5,3,6,20,2,5,1,7485.11
975,1,27.6,34,38,5,6,15,1,7,1,10148.02
976,0,18.4,35,41,1,4,9,1,5,1,2828.55
977,1,39.5,36,56,6,0,2,1,7,1,17121.2
978,1,75.2,44,16,5,2,4,1,3,1,16802.06
979,1,60.4,40,27,4,8,1,2,5,1,6669.54
980,0,60.8,46,36,0,2,20,1,2,1,5281.94
981,0,61.9,36,57,0,2,6,1,6,1,9869.21
982,0,29.3,35,13,4,7,25,1,3,1,4373.52
983,1,33.1,38,31,6,7,6,1,2,1,14030.88
984,0,69.3,44,9,4,3,14,1,2,1,5006.17
985,0,72.2,48,15,5,1,5,1,5,1,2553.04
986,0,77.5,44,17,1,7,29,1,7,1,7672.32
987,1,31.2,44,39,5,9,7,1,3,1,9630.51
989,0,60.8,34,27,1,0,4,2,2,1,3807.17
990,0,72.8,39,7,5,2,18,1,5,1,5878.49
992,0,27.8,26,57,2,0,12,1,4,1,3542.89
993,0,32.5,47,12,1,4,23,2,6,1,5636.57
994,1,22.6,48,24,6,6,30,2,5,1,9657.4
995,0,21.3,34,15,3,3,13,1,5,1,2993.79
997,1,76.1,26,1,0,6,17,2,5,1,18040.1
998,0,39.1,40,5,3,7,10,1,5,1,7528.04
999,0,32.8,35,31,5,9,28,1,3,1,5994.86
1000,0,40.8,37,18,5,3,1,1,7,1,5064.12
1001,0,55.5,42,20,4,8,29,2,5,1,3835.39
1002,0,47,42,49,6,2,5,1,5,1,7279.28
1003,1,34.8,42,4,2,0,26,1,2,1,24132.38
1004,0,81.7,40,13,4,1,4,1,7,1,6841.27
1005,1,68.5,42,2,3,3,6,1,2,1,23622.88
1007,0,32.9,43,25,3,8,7,1,2,1,4043.19
1009,0,50,40,39,6,7,13,1,5,1,4424.49
1010,0,48.9,36,21,1,0,11,2,5,1,4705.66
1011,0,71.7,28,11,5,0,22,1,2,1,4426.36
1013,0,46.5,46,1,3,3,13,1,2,1,12322.74
1014,1,63.2,41,38,5,4,6,1,4,1,8486.2
1015,1,81.1,43,17,6,4,14,2,5,1,17009.72
1017,0,15.4,43,27,6,1,13,1,2,1,5551.6
1018,1,82.7,41,15,1,7,8,1,4,1,14608.05
1019,1,24.4,40,27,4,1,25,1,5,1,6727.15
1020,1,16.6,30,16,2,5,28,1,5,1,6965.93
1021,0,33.6,39,49,0,5,12,1,2,1,5819.39
1022,0,74.5,43,26,0,0,24,1,7,1,9693.91
1024,0,72,41,52,2,10,8,1,3,1,5096.39
1025,1,54.4,32,17,6,3,30,1,5,1,16606.12
1026,0,65.9,27,3,4,0,7,2,7,1,6718.37
1027,0,31.4,47,20,1,0,11,4,2,1,3659.34
1028,0,22.2,33,4,4,2,3,1,6,1,7480.06
1029,0,31.3,36,17,2,9,4,1,2,1,4000.44
1030,1,51.6,32,35,4,3,7,1,6,1,12679.31
1031,0,63.1,40,30,3,7,31,1,7,1,5502.33
1032,1,73,42,27,4,8,22,1,2,1,8546.61
1033,0,72.9,34,15,1,7,29,1,2,1,6181.76
1034,0,59.8,26,12,6,3,2,2,2,1,9453.01
1035,0,59.4,44,18,4,4,12,2,5,1,4853.62
1036,1,80.1,40,11,6,0,23,1,3,1,24247.73
1037,1,68.7,38,35,2,4,17,1,3,1,8935.8
1039,1,81.2,37,17,4,6,7,1,2,1,14070.9
1040,0,22.1,31,17,1,1,22,2,3,1,3326.22
1041,1,52,37,41,4,0,21,2,5,1,6679.59
1042,0,42.3,29,31,4,6,7,1,3,1,6556.13
1043,0,42.1,35,39,2,4,17,2,5,1,4927.74
1044,0,64.4,38,23,0,6,31,2,2,1,8031.82
1045,0,37.6,48,41,3,7,31,1,3,1,5939.12
1046,0,22.9,30,28,1,4,23,1,6,1,4388.4
1047,0,79.8,44,46,0,2,6,1,2,1,9140.3
1049,1,28.9,38,39,4,0,28,1,2,1,8742.96
1051,0,34.1,44,24,5,3,15,1,3,1,7456.21
1052,1,68.6,34,24,6,2,12,2,2,1,14648.57
1053,0,28.3,44,29,1,2,21,1,6,1,4827.93
1054,0,75.2,34,26,3,6,27,2,2,1,5361.12
1055,0,42.4,37,44,2,3,12,1,4,1,4095.99
1056,1,62.9,40,28,2,9,11,2,5,1,9908.66
1057,0,33,41,29,1,4,2,1,4,1,5324.96
1058,0,61,34,2,3,5,29,1,4,1,10503.24
1059,1,29.6,42,27,4,2,3,2,2,1,9104.72
1060,0,76.3,29,6,6,2,12,1,2,1,11532.02
1061,0,39.4,42,20,1,5,20,2,2,1,6779.06
1062,0,13.7,32,20,1,6,11,1,7,1,3856.31
1064,0,40.7,44,28,2,6,12,1,5,1,5976.26
1065,0,16.8,40,2,6,6,30,1,3,1,9164.86
1066,0,33.5,32,46,6,5,11,1,3,1,8537.75
1067,0,27.7,43,27,2,0,12,2,2,1,3794.21
1068,1,46.9,45,20,3,3,6,1,5,1,14925.35
1069,0,71.2,42,26,5,3,1,2,6,1,6447.39
1071,0,34.5,34,13,5,3,22,2,5,1,5693.11
1072,0,47.1,40,62,3,3,20,1,5,1,3177.88
1073,0,25.5,44,25,4,1,25,1,4,1,3973.11
1074,0,60.6,36,37,6,1,20,1,3,1,8125.15
1076,1,53.5,34,27,4,0,21,1,5,1,7474.87
1077,0,50.7,32,25,3,9,12,3,4,1,4147.2
1078,1,43.8,40,6,0,0,31,1,7,1,26960.06
1079,0,12.8,27,14,1,1,15,2,2,1,3708.02
1080,1,19.7,44,6,1,0,25,1,6,1,19114.7
1081,1,44.2,39,0,3,8,7,2,3,1,21192.57
1082,1,41.8,45,18,0,2,20,2,5,1,13609.67
1084,0,17.5,41,37,0,6,3,1,4,1,5032.8
1085,0,34.3,40,43,2,3,19,1,2,1,3847.17
1086,0,41.9,41,44,4,7,18,1,4,1,6753.42
1087,1,64.6,36,12,2,0,5,1,5,1,7811.01
1088,0,78.4,45,17,3,2,23,2,2,1,6553.81
1089,0,56,38,2,1,3,18,2,5,1,4786.39
1091,0,24.9,36,38,2,0,12,1,5,1,2523.84
1092,0,48.4,43,11,1,4,2,1,5,1,5675.2
1093,0,66.7,39,35,4,9,20,1,2,1,4920.39
1094,0,63.2,42,23,6,3,16,1,5,1,6077.66
1096,0,20,45,59,1,0,4,1,3,1,3989.22
1097,0,56.3,41,23,6,3,16,2,3,1,5578.46
1098,0,55.1,40,10,2,5,7,3,2,1,7556.58
1100,0,55.4,40,8,4,6,14,2,2,1,7077.16
1101,0,34.8,33,16,3,5,1,2,2,1,4700.1
1103,0,63.9,26,18,1,3,11,1,6,1,4586.52
1104,1,46.7,46,35,1,4,16,1,7,1,19131.02
1105,0,81.6,42,15,5,4,13,2,2,1,5789.69
1106,0,68.4,36,42,2,7,23,1,6,1,6618.83
1107,0,77.9,43,5,6,4,21,2,3,1,8440.48
1108,1,71.2,44,29,6,6,23,1,6,1,17290.22
1109,0,68.3,43,59,1,0,11,1,3,1,5445.68
1110,0,77.5,42,13,0,8,11,2,6,1,11477.93
1111,0,23.9,31,19,5,0,15,1,5,1,2876.27
1112,0,50.9,43,37,4,7,18,1,6,1,7638.99
1113,0,27.2,32,10,3,0,20,1,6,1,5630.05
1115,0,28.3,24,59,5,0,15,1,7,1,4315.43
1116,0,61.6,32,21,0,0,17,1,2,1,8354.4
1117,0,59.9,42,25,6,7,6,2,2,1,8253.76
1118,1,78.8,44,1,4,2,10,1,7,1,33401.12
1119,0,57,32,21,0,2,6,1,2,1,5678.73
1120,0,47.2,38,53,3,4,11,1,5,1,4962.58
1121,1,18.4,38,22,4,1,18,1,2,1,9151.07
1122,0,37.5,34,19,3,7,31,1,4,1,6795
1124,0,57.4,44,50,1,1,8,1,5,1,4744.83
1125,0,62.6,41,28,3,9,19,2,5,1,2681.17
1126,0,56.2,40,47,3,2,9,1,4,1,5411.96
1127,0,68,34,9,1,1,15,2,5,1,3588.51
1128,0,20.7,37,49,4,8,29,1,5,1,2176.28
1129,0,21.8,45,29,0,6,17,1,4,1,5550.76
1130,0,63.4,26,54,4,2,10,1,5,1,4085.18
1132,0,49.1,28,3,6,6,16,1,3,1,15504.77
1133,0,72,42,33,2,9,25,1,6,1,6803.48
1134,0,69,31,11,3,6,13,1,4,1,4052.09
1135,1,33,40,64,3,0,6,1,7,1,10272.07
1136,0,52.3,40,19,6,2,5,2,2,1,6165.64
1137,1,33.7,34,13,2,4,31,2,5,1,9104.56
1138,1,64.2,33,4,5,8,16,1,4,1,14203.53
1139,0,48.1,30,27,2,2,1,1,2,1,6271.45
1140,1,30.3,31,4,3,0,20,1,3,1,14854.97
1141,1,80.3,41,16,4,7,11,1,2,1,14691.4
1143,0,67.5,42,59,3,2,16,1,7,1,5959.3
1146,0,72.5,34,34,3,7,17,2,6,1,4277.44
1147,1,32.3,40,47,5,6,22,1,6,1,11298.49
1148,0,32,42,17,6,5,4,1,6,1,7557.28
1150,1,21.9,39,24,5,0,22,1,6,1,10804.04
1151,0,35.5,26,46,4,2,3,1,4,1,3623.69
1152,1,41.9,30,28,4,5,9,2,7,1,11793.6
1153,0,46.5,44,3,5,6,29,1,2,1,7553.83
1154,0,72,32,35,3,5,22,1,5,1,3644.37
1155,0,63.7,38,52,1,0,18,1,6,1,6449.66
1156,0,32.8,33,24,0,5,12,1,2,1,6521.81
1157,1,30.8,43,11,2,3,19,1,4,1,11584.9
1158,1,53.7,24,41,4,2,17,1,5,1,10624.62
1159,0,47.8,33,13,0,5,19,1,4,1,11943.16
1160,0,60.3,46,39,3,8,28,3,2,1,3763.81
1161,0,55.2,41,23,4,7,25,1,6,1,4501.45
1162,0,12.9,33,26,2,8,27,1,7,1,3932.41
1163,0,56.7,38,42,1,0,25,1,5,1,2837.28
